round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,1,1,0.054314463999617146,0.042632999999999997,0.010827,53518336,NA,NA,NA,NA,NA,NA,NA,NA,2056,136,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,998,0,1,2
0,0,1,0,1,0.052301505998912035,0.043572,0.0079329999999999991,53223424,NA,NA,NA,NA,NA,NA,NA,NA,2056,136,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,552,0,1,1
0,0,0,1,11,0.050046872998791514,0.040260999999999998,0.0090369999999999999,56029184,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,558,0,1,0
0,0,1,0,11,0.050930327000969555,0.039149999999999997,0.010931,55115776,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,999,0,1,0
0,0,0,0,21,0.073909127999286284,0.057343999999999999,0.015767,82493440,NA,NA,NA,NA,NA,NA,NA,NA,277920,89118,2402,8,089ec4ce05f5e4d43e3e352375117ee462b31249b272f87015d01ad0429bd7f9,1010,0,1,8
0,0,1,1,21,0.068876813000315451,0.058036999999999998,0.0099979999999999999,83075072,NA,NA,NA,NA,NA,NA,NA,NA,277920,89118,2402,8,089ec4ce05f5e4d43e3e352375117ee462b31249b272f87015d01ad0429bd7f9,1012,0,1,21
0,0,0,0,6,0.041156977000355255,0.031674000000000001,0.008855,54972416,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,1000,0,1,9
0,0,1,1,6,0.038216648999878089,0.029624999999999999,0.0078799999999999999,55627776,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,998,0,1,12
0,0,0,1,0,0.035713667999516474,0.021437999999999999,0.013599999999999999,53362688,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,998,0,2,1
0,0,1,0,0,0.034790598001563922,0.026248999999999998,0.0079939999999999994,52867072,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,999,0,1,2
0,0,0,1,9,0.03479902300023241,0.026148999999999999,0.0080140000000000003,55627776,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,1000,0,2,2
0,0,1,0,9,0.035933576999013894,0.024572999999999998,0.010822,55005184,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,997,0,1,3
0,0,0,0,10,0.032444631000544177,0.024933,0.0069540000000000001,55336960,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,555,0,1,12
0,0,1,1,10,0.033032344001185265,0.025332,0.0071079999999999997,56086528,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,1004,0,2,10
0,0,0,0,4,0.037195679000433302,0.029472999999999999,0.0071029999999999999,55009280,NA,NA,NA,NA,NA,NA,NA,NA,22160,6529,133,1,3ac5102c6f2bc513eb86f2343729d5f51295afd9e738a690903fa32334fb4c28,1005,0,1,12
0,0,1,1,4,0.036395541999809211,0.029935999999999997,0.0059629999999999996,55820288,NA,NA,NA,NA,NA,NA,NA,NA,22160,6529,133,1,3ac5102c6f2bc513eb86f2343729d5f51295afd9e738a690903fa32334fb4c28,1002,0,1,0
0,0,0,0,5,0.031737370998598635,0.026381999999999999,0.0048839999999999995,55480320,NA,NA,NA,NA,NA,NA,NA,NA,25888,6529,133,1,6cbbbbf695d9298d218c01af658d12c9a04646e608628360a5a03df9e71e6d9c,559,0,1,1
0,0,1,1,5,0.029518452000047546,0.024104,0.0049969999999999997,56238080,NA,NA,NA,NA,NA,NA,NA,NA,25888,6529,133,1,6cbbbbf695d9298d218c01af658d12c9a04646e608628360a5a03df9e71e6d9c,558,0,1,8
0,0,0,0,16,0.044778850999136921,0.035414000000000001,0.0088199999999999997,65626112,NA,NA,NA,NA,NA,NA,NA,NA,136888,29499,417,8,af3bdbbd0003d101664215b713d407f2160931601787a4fad2f046110caa3e72,1008,0,1,11
0,0,1,1,16,0.043629304000205593,0.036105999999999999,0.0070149999999999995,66244608,NA,NA,NA,NA,NA,NA,NA,NA,136888,29499,417,8,af3bdbbd0003d101664215b713d407f2160931601787a4fad2f046110caa3e72,1006,0,2,1
0,0,0,0,2,0.027963287000602577,0.017294999999999998,0.010142999999999999,53096448,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207,1002,0,1,8
0,0,1,1,2,0.027875280000444036,0.020275999999999999,0.0070659999999999994,53522432,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207,997,0,1,9
0,0,0,0,12,0.032636678999551805,0.025062999999999998,0.0069779999999999998,57147392,NA,NA,NA,NA,NA,NA,NA,NA,40904,35142,517,1,5c836afd34e5659fc140fff27358a40506e741bf81aa02c58678151e3747eac9,1002,0,1,8
0,0,1,1,12,0.029996969000421814,0.022353999999999999,0.0071129999999999995,58048512,NA,NA,NA,NA,NA,NA,NA,NA,40904,35142,517,1,5c836afd34e5659fc140fff27358a40506e741bf81aa02c58678151e3747eac9,556,0,1,8
0,0,0,1,3,0.025305524999566842,0.020833999999999998,0.0039550000000000002,53944320,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207,554,0,1,7
0,0,1,0,3,0.026546040000539506,0.020034,0.0059709999999999997,53080064,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207,998,0,1,8
0,0,0,1,20,0.060063925000577001,0.053030999999999995,0.0059849999999999999,83304448,NA,NA,NA,NA,NA,NA,NA,NA,220064,89118,2402,8,9bed9a0bde0e198846d4983ba78bcd51e5e45d614941dd9bc544c1667832b5ea,1024,0,1,14
0,0,1,0,20,0.056285890999788535,0.048689999999999997,0.0069349999999999993,82403328,NA,NA,NA,NA,NA,NA,NA,NA,220064,89118,2402,8,9bed9a0bde0e198846d4983ba78bcd51e5e45d614941dd9bc544c1667832b5ea,570,0,1,12
0,0,0,0,15,0.02640607600005751,0.019889999999999998,0.0059540000000000001,57303040,NA,NA,NA,NA,NA,NA,NA,NA,32824,35142,517,1,5a24ee2382083ee5d5eb9b364e57818da3678644deec6a705c5878fcd40e5876,999,0,1,9
0,0,1,1,15,0.0253557420001016,0.020983999999999999,0.0039620000000000002,58290176,NA,NA,NA,NA,NA,NA,NA,NA,32824,35142,517,1,5a24ee2382083ee5d5eb9b364e57818da3678644deec6a705c5878fcd40e5876,558,0,1,10
0,0,0,0,17,0.03327752400036843,0.026646999999999997,0.0059020000000000001,65822720,NA,NA,NA,NA,NA,NA,NA,NA,127800,29499,417,8,cf7b13a857f01f4a14779c4cf8ec5e795ca6dd011a53f4345643bcaf3709f18a,1009,0,1,20
0,0,1,1,17,0.032701107000320917,0.028000999999999998,0.0039979999999999998,66306048,NA,NA,NA,NA,NA,NA,NA,NA,127800,29499,417,8,cf7b13a857f01f4a14779c4cf8ec5e795ca6dd011a53f4345643bcaf3709f18a,1004,0,1,15
0,0,0,0,8,0.028106407000450417,0.019193999999999999,0.0076379999999999998,54992896,NA,NA,NA,NA,NA,NA,NA,NA,13904,5066,257,64,f70f03940df99c8ce0b0b02082129e05360030bd32e6edc5877c0f69a31bb0a4,1003,0,1,14
0,0,1,1,8,0.027400464001402725,0.020892999999999998,0.0059540000000000001,55898112,NA,NA,NA,NA,NA,NA,NA,NA,13904,5066,257,64,f70f03940df99c8ce0b0b02082129e05360030bd32e6edc5877c0f69a31bb0a4,1045,0,1,13
0,0,0,0,7,0.029357325000091805,0.018067,0.0090270000000000003,55037952,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,1002,0,1,11
0,0,1,1,7,0.028733037999700173,0.017898999999999998,0.0099439999999999997,55820288,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,1001,0,1,10
0,0,0,1,18,0.032690640999135212,0.026145999999999999,0.0060309999999999999,66441216,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,560,0,1,11
0,0,1,0,18,0.033540897000420955,0.024055,0.0090109999999999999,65454080,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,1002,0,1,8
0,0,0,0,22,0.044377001999237109,0.036864000000000001,0.0069719999999999999,82558976,NA,NA,NA,NA,NA,NA,NA,NA,180960,89118,2402,8,46606a158b66af8518456db0739cae64d8d2e5f9a80404e15ddbb91810d3af0d,1013,0,1,10
0,0,1,1,22,0.044408695999663905,0.037279,0.0060720000000000001,83070976,NA,NA,NA,NA,NA,NA,NA,NA,180960,89118,2402,8,46606a158b66af8518456db0739cae64d8d2e5f9a80404e15ddbb91810d3af0d,1011,0,1,12
0,0,0,1,23,0.048944314999971539,0.039364999999999997,0.0070589999999999993,83374080,NA,NA,NA,NA,NA,NA,NA,NA,180960,89118,2402,8,46606a158b66af8518456db0739cae64d8d2e5f9a80404e15ddbb91810d3af0d,570,0,1,5
0,0,1,0,23,0.044621668999752728,0.037367999999999998,0.006868,82702336,NA,NA,NA,NA,NA,NA,NA,NA,180960,89118,2402,8,46606a158b66af8518456db0739cae64d8d2e5f9a80404e15ddbb91810d3af0d,570,0,1,0
0,0,0,0,19,0.034518962000220199,0.026092999999999998,0.0080339999999999995,65531904,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,1006,0,2,0
0,0,1,1,19,0.030608654000388924,0.027220999999999999,0.003026,66416640,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,1009,0,1,0
0,0,0,1,13,0.025621361999583314,0.022263999999999999,0.0030369999999999998,58073088,NA,NA,NA,NA,NA,NA,NA,NA,41016,35142,517,1,662bf8c3f785828e59b2e955c5f9255272bd2640c5dd7e9c2804e24f24350bdf,1004,0,1,2
0,0,1,0,13,0.025721490999785601,0.019591999999999998,0.0058439999999999994,57094144,NA,NA,NA,NA,NA,NA,NA,NA,41016,35142,517,1,662bf8c3f785828e59b2e955c5f9255272bd2640c5dd7e9c2804e24f24350bdf,997,0,1,1
0,0,0,1,14,0.025690541000585654,0.018286999999999998,0.0070889999999999998,58142720,NA,NA,NA,NA,NA,NA,NA,NA,32824,35142,517,1,5a24ee2382083ee5d5eb9b364e57818da3678644deec6a705c5878fcd40e5876,1007,0,1,1
0,0,1,0,14,0.026087610000104178,0.019789999999999999,0.0059159999999999994,57483264,NA,NA,NA,NA,NA,NA,NA,NA,32824,35142,517,1,5a24ee2382083ee5d5eb9b364e57818da3678644deec6a705c5878fcd40e5876,1004,0,1,1
0,1,0,1,17,0.032065112000054796,0.026783999999999999,0.0049480000000000001,66232320,NA,NA,NA,NA,NA,NA,NA,NA,127800,29499,417,8,cf7b13a857f01f4a14779c4cf8ec5e795ca6dd011a53f4345643bcaf3709f18a,1004,0,1,1
0,1,1,0,17,0.033473142999355332,0.025314,0.0077859999999999995,65716224,NA,NA,NA,NA,NA,NA,NA,NA,127800,29499,417,8,cf7b13a857f01f4a14779c4cf8ec5e795ca6dd011a53f4345643bcaf3709f18a,1009,0,1,1
0,1,0,0,0,0.028379305000271415,0.023167999999999998,0.0048149999999999998,53014528,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,999,0,1,2
0,1,1,1,0,0.025467123999987962,0.016999999999999998,0.0080029999999999997,53600256,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,996,0,1,0
0,1,0,1,10,0.024875903000065591,0.018779000000000001,0.0058100000000000001,55775232,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,997,0,1,0
0,1,1,0,10,0.024796837000394589,0.015651999999999999,0.0087910000000000002,54841344,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,997,0,1,8
0,1,0,1,8,0.025218517999746837,0.01899,0.0059509999999999997,55992320,NA,NA,NA,NA,NA,NA,NA,NA,13904,5066,257,64,f70f03940df99c8ce0b0b02082129e05360030bd32e6edc5877c0f69a31bb0a4,1044,0,1,0
0,1,1,0,8,0.025519793000057689,0.01839,0.0067859999999999995,55156736,NA,NA,NA,NA,NA,NA,NA,NA,13904,5066,257,64,f70f03940df99c8ce0b0b02082129e05360030bd32e6edc5877c0f69a31bb0a4,999,0,1,4
0,1,0,0,9,0.024625707999803126,0.017454999999999998,0.0067749999999999998,55001088,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,996,0,1,1
0,1,1,1,9,0.02415296499930264,0.015899,0.0079170000000000004,55697408,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,996,0,1,0
0,1,0,0,18,0.029898648999733268,0.022647999999999998,0.0068599999999999998,65601536,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,1005,0,1,0
0,1,1,1,18,0.02932362300089153,0.021994,0.0069719999999999999,66228224,NA,NA,NA,NA,NA,NA,NA,NA,94392,29499,417,8,ec97d55cded7bb1cbf8e12495905cb68073380af6a6370282abb8f233d21e857,1003,0,1,0
0,1,0,0,11,0.023431298999639694,0.017093000000000001,0.0060089999999999996,54976512,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,1000,0,1,1
0,1,1,1,11,0.023192601998744067,0.016632999999999998,0.0062369999999999995,55771136,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,998,0,1,0
0,1,0,1,12,0.026530408000326133,0.020167999999999998,0.0060339999999999994,57946112,NA,NA,NA,NA,NA,NA,NA,NA,40904,35142,517,1,5c836afd34e5659fc140fff27358a40506e741bf81aa02c58678151e3747eac9,1003,0,1,0
