round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,1,0,0.028165142000000001,0.020693,0.0072169999999999995,25948160,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3593,0,1,3
0,0,1,0,0,0.028834999000000004,0.011342999999999999,0.017232000000000001,26128384,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3594,0,1,3
0,1,0,0,0,0.026880985000000003,0.015552,0.011155,26357760,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3598,0,1,3
0,1,1,1,0,0.022523812000000001,0.014674999999999999,0.0076609999999999994,26066944,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3594,0,1,0
0,2,0,1,0,0.021646099000000002,0.013032999999999999,0.0083559999999999988,26083328,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3594,0,1,3
0,2,1,0,0,0.021165159000000003,0.0080819999999999989,0.012343,26013696,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3595,0,1,3
0,3,0,0,0,0.020686681000000002,0.0074229999999999999,0.013139,26017792,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3595,0,1,1
0,3,1,1,0,0.026046834000000001,0.012716,0.013215999999999999,26075136,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3594,0,1,0
1,0,0,0,0,0.028960430000000002,0.014100999999999999,0.014707,26050560,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3592,0,1,4
1,0,1,1,0,0.027209863000000001,0.016732,0.010352999999999999,26370048,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3599,0,1,0
1,1,0,1,0,0.021451187,0.012787999999999999,0.0083859999999999994,26345472,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3599,0,1,3
1,1,1,0,0,0.021261139000000002,0.016985999999999998,0.0041279999999999997,26353664,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3598,0,1,2
1,2,0,1,0,0.022109408000000001,0.010336,0.011507,26251264,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3595,0,1,4
1,2,1,0,0,0.019571109,0.015437999999999999,0.0040079999999999994,26107904,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3593,0,1,2
1,3,0,0,0,0.018903390000000003,0.0074879999999999999,0.011261999999999999,26091520,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3593,0,1,3
1,3,1,1,0,0.021108976000000002,0.012423999999999999,0.008513999999999999,26087424,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3594,0,1,0
