round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,1,0,0.22164409600000001,0.178956,0.023191999999999997,479617024,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,828,0,173,7
0,0,1,0,0,0.21789713700000002,0.16153399999999998,0.037019999999999997,479395840,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1274,0,192,6
0,1,0,0,0,0.21784516900000001,0.153087,0.045608999999999997,479551488,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1275,0,220,5
0,1,1,1,0,0.21760175300000001,0.171319,0.026868999999999997,479457280,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1273,0,156,5
0,2,0,1,0,0.21080522800000001,0.171545,0.026914999999999998,479289344,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1272,0,136,5
0,2,1,0,0,0.21998677100000003,0.18074899999999999,0.019710999999999999,479899648,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,834,0,137,7
0,3,0,0,0,0.22292502700000003,0.171269,0.026849999999999999,479649792,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,832,0,172,3
0,3,1,1,0,0.23629905700000001,0.189751,0.010168,479551488,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1277,0,178,4
0,4,0,0,0,0.21870026200000001,0.189219,0.010138999999999999,479690752,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,830,0,119,4
0,4,1,1,0,0.21883988200000001,0.17577799999999999,0.023670999999999998,479408128,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1277,0,168,6
0,5,0,1,0,0.21779981400000001,0.18206999999999998,0.016555,479657984,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,832,0,206,4
0,5,1,0,0,0.21903560900000002,0.17024799999999998,0.029474999999999998,479256576,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1270,0,157,3
0,6,0,1,0,0.21919983700000001,0.19301299999999999,0.0066569999999999997,479244288,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1268,0,209,6
0,6,1,0,0,0.22461739800000002,0.16037399999999999,0.039265999999999995,479510528,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1275,0,126,5
0,7,0,0,0,0.217758006,0.18160699999999999,0.016816999999999999,479408128,NA,NA,NA,NA,NA,NA,NA,NA,6686944,2547504,131073,32768,e420b5cd048ace03d202af88cc7762520992241ca604d93f239b2c4ab39860e2,1296,0,136,5
