29,196610,64,2,38,37,0,0,0,0,0,0,0,0,0,0,2
30,196610,64,2,38,37,0,0,0,0,0,0,0,0,0,0,2
31,196610,64,2,38,37,0,0,0,0,0,0,0,0,0,0,2
32,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
33,0,16,2,39,64,0,0,0,0,0,0,0,0,0,0,0
34,0,16,3,38,37,64,0,0,0,0,0,0,0,0,0,0
35,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
36,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
37,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
38,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
39,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
40,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
41,0,16,2,37,37,0,0,0,0,0,0,0,0,0,0,0
42,0,16,2,37,37,0,0,0,0,0,0,0,0,0,0,0
43,0,16,2,37,37,0,0,0,0,0,0,0,0,0,0,0
44,0,96,1,38,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,2,38,96,0,0,0,0,0,0,0,0,0,1,0
46,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
47,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
48,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
49,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
50,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
51,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
52,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
53,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
54,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
55,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
56,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
57,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
58,0,1,1,128,0,0,0,0,0,0,0,0,0,0,0,0
59,0,33,2,128,128,0,0,0,0,0,0,0,0,0,0,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
62,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
63,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
64,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
65,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
66,0,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
67,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
68,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
69,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
70,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
71,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
72,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
73,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
74,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
75,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,2,38,96,0,0,0,0,0,0,0,0,0,0,0
77,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
80,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2,81,2,37,128,0,0,0,0,0,0,0,0,0,0,0
82,1,0,2,96,96,0,0,0,0,0,0,0,0,0,3,0
83,1,64,2,96,37,0,0,0,0,0,0,0,0,0,3,0
84,5,64,2,37,96,0,0,0,0,0,0,0,0,0,3,0
85,196608,0,3,38,37,37,0,0,0,0,0,0,0,0,0,2
86,196612,80,3,38,37,37,0,0,0,0,0,0,0,0,0,2
87,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
88,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
89,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
90,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
91,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
92,196608,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
93,16711680,0,1,37,0,0,0,0,0,0,0,0,0,0,0,2
94,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,2
95,0,0,1,38,0,0,0,0,0,0,0,0,0,0,1,0
96,0,68,1,96,0,0,0,0,0,0,0,0,0,0,0,0
97,3844,68,2,37,166,0,0,0,0,0,0,0,0,0,0,0
98,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,1
99,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,1
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,2,84,2,38,37,0,0,0,0,0,0,0,0,0,0,0
103,0,6,1,37,0,0,0,0,0,0,0,0,0,0,0,0
104,2,68,2,37,37,0,0,0,0,0,0,0,0,0,0,0
105,256,84,3,38,37,37,0,0,0,0,0,0,0,0,0,0
106,0,84,4,38,37,37,37,0,0,0,0,0,0,0,0,0
107,15,84,4,96,96,96,37,0,0,0,0,0,0,0,0,0
108,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,2,42,41,0,0,0,0,0,0,0,0,0,0,0
112,0,0,2,42,96,0,0,0,0,0,0,0,0,0,1,0
113,0,0,2,96,41,0,0,0,0,0,0,0,0,0,2,0
114,0,0,2,42,37,0,0,0,0,0,0,0,0,0,1,0
115,0,0,2,37,41,0,0,0,0,0,0,0,0,0,2,0
116,0,0,3,42,37,37,0,0,0,0,0,0,0,0,1,0
117,0,0,3,37,37,41,0,0,0,0,0,0,0,0,2,0
118,0,0,3,37,37,41,0,0,0,0,0,0,0,0,2,0
119,0,0,2,42,37,0,0,0,0,0,0,0,0,0,0,0
120,0,0,2,42,37,0,0,0,0,0,0,0,0,0,0,0
121,0,0,3,38,41,41,0,0,0,0,0,0,0,0,0,0
122,0,0,2,38,41,0,0,0,0,0,0,0,0,0,0,0
123,0,0,4,43,37,41,41,0,0,0,0,0,0,0,0,0
124,0,0,3,42,37,41,0,0,0,0,0,0,0,0,0,0
125,0,0,2,42,41,0,0,0,0,0,0,0,0,0,0,0
126,0,0,2,42,41,0,0,0,0,0,0,0,0,0,0,0
127,0,0,3,43,41,41,0,0,0,0,0,0,0,0,0,0
128,0,0,3,42,41,41,0,0,0,0,0,0,0,0,0,0
129,4,80,2,39,37,0,0,0,0,3,0,1,0,0,0,0
130,0,0,2,38,64,0,0,0,0,0,0,0,0,0,0,0
131,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
132,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
133,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
134,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
135,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
136,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
137,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
138,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
139,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
140,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
141,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
142,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
143,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
144,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
145,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
146,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
147,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
148,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
149,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
150,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
151,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
152,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
153,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
154,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
155,0,64,3,38,37,37,0,0,0,0,0,0,0,0,0,0
156,0,64,3,38,37,37,0,0,0,0,0,0,0,0,0,0
157,0,64,3,38,37,37,0,0,0,0,0,0,0,0,0,0
158,0,64,3,38,37,37,0,0,0,0,0,0,0,0,0,0
159,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
160,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
161,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
162,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
163,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
164,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,0
165,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
166,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
167,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
168,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
169,0,16,2,37,37,0,0,0,0,0,0,0,0,0,0,0
170,0,16,2,37,37,0,0,0,0,0,0,0,0,0,0,0
171,0,16,1,37,0,0,0,0,0,0,0,0,0,0,0,0
172,0,32,1,38,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,2,38,96,0,0,0,0,0,0,0,0,0,1,0
174,0,0,2,38,96,0,0,0,0,0,0,0,0,0,1,0
175,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
176,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
177,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
178,0,0,2,96,37,0,0,0,0,0,0,0,0,0,2,0
179,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
180,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
181,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
182,0,0,2,38,37,0,0,0,0,0,0,0,0,0,1,0
183,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
184,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
185,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
186,0,0,2,37,37,0,0,0,0,0,0,0,0,0,2,0
187,0,0,2,38,96,0,0,0,0,0,0,0,0,0,0,0
188,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
189,0,0,2,96,96,0,0,0,0,0,0,0,0,0,3,0
190,0,0,2,96,37,0,0,0,0,0,0,0,0,0,3,0
191,0,0,2,37,96,0,0,0,0,0,0,0,0,0,3,0
192,0,1,1,128,0,0,0,0,0,0,0,0,0,0,0,0
193,0,33,2,128,128,0,0,0,0,0,0,0,0,0,0,0
194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,512,0,1,37,0,0,0,0,0,0,0,0,0,0,0,2
196,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,2
197,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,1
200,0,4,1,37,0,0,0,0,0,0,0,0,0,0,0,0
201,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,6,1,37,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,3,38,37,37,0,0,0,0,0,0,0,0,0,2
205,0,16,3,38,37,37,0,0,0,0,0,0,0,0,0,2
206,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
207,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
208,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
209,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
210,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
211,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
212,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
213,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
214,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
215,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,2
216,0,0,1,38,0,0,0,0,0,0,0,0,0,0,1,0
217,0,68,1,96,0,0,0,0,0,0,0,0,0,0,0,0
218,6656,68,2,37,166,0,0,0,0,3,10,13,0,0,0,0
219,0,0,1,96,0,0,0,0,0,0,0,0,0,0,1,2
220,0,0,1,96,0,0,0,0,0,0,0,0,0,0,2,2
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
222,0,4,2,38,37,0,0,0,0,0,0,0,0,0,0,0
223,0,4,2,37,37,0,0,0,0,0,0,0,0,0,0,0
224,12288,68,3,38,37,37,0,0,0,7,9,10,11,0,0,0
225,8192,84,4,38,37,37,37,0,0,15,9,10,12,11,0,0
226,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
228,512,84,2,38,37,0,0,0,0,3,10,9,0,0,0,0
229,0,81,2,37,128,0,0,0,0,0,0,0,0,0,0,0
230,0,0,1,96,0,0,0,0,0,0,0,0,0,0,1,2
231,0,0,1,96,0,0,0,0,0,0,0,0,0,0,2,2
232,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
233,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
235,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
237,2560,84,2,37,37,0,0,0,0,3,9,10,0,0,0,0
238,15,84,3,37,37,96,0,0,0,3,0,1,0,0,2,0
239,5,84,2,37,96,0,0,0,0,1,1,0,0,0,2,0
240,0,68,4,37,37,37,37,0,0,15,1,2,8,9,2,0
241,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
243,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
244,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
245,0,0,2,38,37,0,0,0,0,0,0,0,0,0,0,0
