round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,0,2,10.520661481000001,9.9255150000000008,0.59076099999999998,1052106752,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254182,0,2,59
0,0,1,1,2,12.192835497000001,11.209538,0.97867899999999997,1052151808,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254174,0,2,63
0,0,0,1,0,0.031266381000000003,0.023192999999999998,0.0078750000000000001,28237824,NA,NA,NA,NA,NA,NA,NA,NA,93384,29499,417,8,b036e4ffabd0892e0dd3381a2b1bc3ee6da7442a454b443b81b5d92263b6e0e6,4185,0,2,0
0,0,1,0,0,0.027870305000000001,0.019467999999999999,0.0077619999999999998,28246016,NA,NA,NA,NA,NA,NA,NA,NA,93384,29499,417,8,b036e4ffabd0892e0dd3381a2b1bc3ee6da7442a454b443b81b5d92263b6e0e6,4183,0,2,2
0,0,0,1,1,3.2990124440000002,2.5948630000000001,0.702094,1046896640,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30601343,380913,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254338,0,2,20
0,0,1,0,1,3.1417140350000001,2.5456250000000002,0.59362700000000002,1046917120,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30601343,380913,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254331,0,2,21
0,1,0,0,1,6.0437483690000002,3.084854,0.57577899999999993,1046749184,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30601343,380913,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254330,0,2,549
0,1,1,1,1,5.0408381690000006,2.5448539999999999,0.60534500000000002,1046806528,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30601343,380913,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254337,0,2,583
0,1,0,1,2,31.483169067000002,14.623331,1.236488,1052164096,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254179,0,2,3264
0,1,1,0,2,22.283214246,10.267697999999999,0.62375899999999995,1051983872,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254191,0,2,2586
0,1,0,0,0,0.063196390000000005,0.026440999999999999,0.0041099999999999999,28409856,NA,NA,NA,NA,NA,NA,NA,NA,93384,29499,417,8,b036e4ffabd0892e0dd3381a2b1bc3ee6da7442a454b443b81b5d92263b6e0e6,4183,0,2,7
0,1,1,1,0,0.051641776,0.013760999999999999,0.012954,28352512,NA,NA,NA,NA,NA,NA,NA,NA,93384,29499,417,8,b036e4ffabd0892e0dd3381a2b1bc3ee6da7442a454b443b81b5d92263b6e0e6,4186,0,2,5
0,2,0,1,2,20.574675199000001,10.370761999999999,0.68725499999999995,1052098560,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254174,0,2,2415
0,2,1,0,2,24.883861989000003,11.653193,0.84664799999999996,1052180480,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30570399,379964,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254173,0,2,2858
0,2,0,0,1,7.4165572870000007,3.017315,0.63985300000000001,1046962176,NA,NA,NA,NA,NA,NA,NA,NA,38446632,30601343,380913,0,81ed57bca9a574755b93f64ebe1d520dee7d83f23a6e0d2ee3c226910a2bb6b7,254346,0,2,835
