round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,1,1,0.016585956000199076,0.011892999999999999,0.0043219999999999995,51900416,NA,NA,NA,NA,NA,NA,NA,NA,2056,136,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,552,0,1,6
0,0,1,0,1,0.0182008979973034,0.013960999999999999,0.0039769999999999996,51707904,NA,NA,NA,NA,NA,NA,NA,NA,2056,136,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,1001,0,1,0
0,0,0,1,11,0.028057281000656076,0.021624999999999998,0.006117,53825536,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,998,0,1,1
0,0,1,0,11,0.025270553000154905,0.020912,0.0039889999999999995,53915648,NA,NA,NA,NA,NA,NA,NA,NA,14928,5066,257,64,9655be68483f45304d566dfb3dc63ba1458a5653029061a6b60617464768d366,1002,0,1,1
0,0,0,0,21,0.053585159999784082,0.043263999999999997,0.0090469999999999995,81453056,NA,NA,NA,NA,NA,NA,NA,NA,277920,89118,2402,8,089ec4ce05f5e4d43e3e352375117ee462b31249b272f87015d01ad0429bd7f9,574,0,1,2
0,0,1,1,21,0.045593922997795744,0.031514,0.012780999999999999,81457152,NA,NA,NA,NA,NA,NA,NA,NA,277920,89118,2402,8,089ec4ce05f5e4d43e3e352375117ee462b31249b272f87015d01ad0429bd7f9,570,0,1,6
0,0,0,0,6,0.026019267999799922,0.019792000000000001,0.0059229999999999994,53714944,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,1001,0,1,0
0,0,1,1,6,0.023784091998095391,0.012770999999999999,0.010694,53850112,NA,NA,NA,NA,NA,NA,NA,NA,17504,6529,133,1,5e7e7625c8b52e7a71d9370c6c8ab5025ac2b81f4970efe917952ec17c538f1c,1026,0,1,1
0,0,0,1,0,0.029013737999775913,0.021877000000000001,0.0059549999999999994,51671040,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,998,0,1,5
0,0,1,0,0,0.073215635999076767,0.060211000000000001,0.0088629999999999994,51781632,NA,NA,NA,NA,NA,NA,NA,NA,2008,136,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,553,0,1,26
0,0,0,1,9,0.01946011899781297,0.014988999999999999,0.0039750000000000002,53817344,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,999,0,1,5
0,0,1,0,9,0.024955341999884695,0.017645999999999998,0.0068599999999999998,53829632,NA,NA,NA,NA,NA,NA,NA,NA,20048,5066,257,64,d8d78f7bb977c6f730c6b5cdfaa88bed294d141a9777385856f783cc112e0874,1005,0,1,3
