round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256
0,5,0,0,7,0.022115128998848377,0.010917999999999999,0.011061999999999999,31424512,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,5,1,1,7,0.023937341997225303,0.023609999999999999,0,31277056,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,5,0,0,6,0.03348498899867991,0.019962999999999998,0.013314999999999999,30949376,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,5,1,1,6,0.023249311998370104,0.015307999999999999,0.0077739999999999997,31301632,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,5,0,0,18,0.069209602999762865,0.056759999999999998,0.012163,41222144,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,5,1,1,18,0.047390710002218839,0.031217999999999999,0.015901999999999999,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,5,0,1,19,0.047338583000964718,0.031389,0.015765999999999999,41029632,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,5,1,0,19,0.047198326003126567,0.038342999999999995,0.0086819999999999987,41013248,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,5,0,1,9,0.01993779800250195,0.011826999999999999,0.0079480000000000002,30609408,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,5,1,0,9,0.019583019999117823,0.015512,0.0038109999999999997,30281728,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,5,0,0,23,0.12045614899761858,0.10028899999999999,0.019923,58609664,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,5,1,1,23,0.1251266779981961,0.098601999999999995,0.02605,58572800,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,6,0,0,3,0.014697507998789661,0.014508999999999999,0,24788992,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,6,1,1,3,0.013786023999273311,0.0045449999999999996,0.0090340000000000004,24674304,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,6,0,1,15,0.042033452999021392,0.035522999999999999,0.0062220000000000001,32288768,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,6,1,0,15,0.024839047000568826,0.020256,0.0044120000000000001,32358400,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,6,0,1,2,0.015121583997824928,0.0038439999999999998,0.011136,24772608,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,6,1,0,2,0.017548412997712148,0.0098219999999999991,0.0075469999999999999,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,6,0,0,6,0.022083683001255849,0.018027999999999999,0.0036899999999999997,31145984,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,6,1,1,6,0.021138439002243103,0.012558999999999999,0.0083730000000000002,30965760,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,6,0,1,11,0.019432107001193799,0.011486999999999999,0.0076579999999999999,30703616,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,6,1,0,11,0.01925307799683651,0.011481999999999999,0.0075779999999999997,30740480,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,6,0,0,5,0.021117373002198292,0.010395,0.010518999999999999,31211520,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
0,6,1,1,5,0.021154656998987775,0.012480999999999999,0.008487999999999999,31211520,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
0,6,0,1,9,0.018985417998919729,0.011202999999999999,0.0075639999999999995,30437376,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,6,1,0,9,0.01878464699984761,0.014901999999999999,0.003725,30609408,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,6,0,1,7,0.02118869799960521,0.014032999999999999,0.0069779999999999998,31375360,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,6,1,0,7,0.021396304000518285,0.016996000000000001,0.0042290000000000001,31473664,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,6,0,0,14,0.022514973999932408,0.011127999999999999,0.011127999999999999,32227328,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,6,1,1,14,0.021901863998209592,0.010858,0.010843,31965184,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,6,0,0,16,0.059979047000524588,0.055514999999999995,0.0040539999999999994,43257856,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,6,1,1,16,0.059786524001538055,0.043482,0.016025999999999999,43069440,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,6,0,0,20,0.12915597100072773,0.10962899999999999,0.019289999999999998,60268544,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
0,6,1,1,20,0.1287008209983469,0.112124,0.016295999999999998,60063744,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
0,6,0,1,12,0.03130204999979469,0.031102999999999999,0,31375360,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
0,6,1,0,12,0.030851539999275701,0.026860999999999999,0.0038079999999999998,31465472,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
0,6,0,1,21,0.41469490300005418,0.19836099999999998,0.215117,60313600,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
0,6,1,0,21,0.15378662000148324,0.093075999999999992,0.060328,60465152,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
0,6,0,1,22,0.1180471360021329,0.101738,0.015931000000000001,58073088,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,6,1,0,22,0.12099086799935321,0.104295,0.016458,57954304,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,6,0,0,8,0.02379705999919679,0.016028999999999998,0.0075779999999999997,31707136,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
0,6,1,1,8,0.021744020999904023,0.010910999999999999,0.010558999999999999,31477760,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
0,6,0,0,18,0.051399323001533048,0.036200999999999997,0.014919,41029632,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,6,1,1,18,0.056303495002794079,0.043380999999999996,0.012539,40951808,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,6,0,0,19,0.048784314996737521,0.036344999999999995,0.012182,41099264,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,6,1,1,19,0.048602196999127045,0.032557999999999997,0.015844,41095168,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,6,0,0,0,0.019190856000932399,0.014586,0.0044329999999999994,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
0,6,1,1,0,0.014202538000972709,0.010546999999999999,0.0034919999999999999,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
0,6,0,0,23,0.12288440100019216,0.09880499999999999,0.023821999999999999,58671104,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,6,1,1,23,0.16595014699851163,0.13863400000000001,0.027175999999999999,57823232,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,6,0,1,10,0.02014191799753462,0.012024999999999999,0.0079799999999999992,29888512,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,6,1,0,10,0.019441315002040938,0.019254999999999998,0,30674944,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,6,0,0,13,0.023063412998453714,0.018301999999999999,0.0045880000000000001,32485376,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
0,6,1,1,13,0.022642503001407022,0.017964000000000001,0.0045249999999999995,31703040,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
0,6,0,0,4,0.033889876998728141,0.029012,0.0046089999999999994,29106176,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
0,6,1,1,4,0.029891420002968516,0.021121999999999998,0.0084709999999999994,28852224,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
0,6,0,0,17,0.055781209000997478,0.044048999999999998,0.011434,41775104,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
0,6,1,1,17,0.055663164999714354,0.051344999999999995,0.0041120000000000002,41676800,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
0,6,0,1,1,0.014470531998085789,0.0070339999999999995,0.0072349999999999992,24567808,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
0,6,1,0,1,0.014444664000620833,0.010732999999999999,0.003552,24854528,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
0,7,0,1,8,0.022471813001175178,0.017939999999999998,0.0043639999999999998,31617024,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
0,7,1,0,8,0.025894751001033001,0.021509,0.0041399999999999996,31854592,NA,NA,NA,NA,NA,NA,NA,NA,98128,39898,2049,512,d54e0d3e437f1319c5e0037da4750229225984f79f1ebd587b1323affae587ab
0,7,0,0,12,0.033251349999773083,0.022022999999999997,0.010976999999999999,31571968,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
0,7,1,1,12,0.034078980999765918,0.022738999999999999,0.011129999999999999,31129600,NA,NA,NA,NA,NA,NA,NA,NA,313424,280189,4101,1,0f9e44f960c45a3ca86cde574970381ef909d64a6bb2d20a17395bced584502a
0,7,0,1,17,0.055569996999111027,0.039717999999999996,0.015657999999999998,41619456,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
0,7,1,0,17,0.058531324997602496,0.049741999999999995,0.0085779999999999988,41795584,NA,NA,NA,NA,NA,NA,NA,NA,1009296,235398,3329,64,46bbbc4439d5a1911d5728e76ba413a577b270d33a6d6f7287d5e66409ad1e95
0,7,0,1,3,0.015698703999078134,0.011582,0.0039480000000000001,24215552,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,7,1,0,3,0.014438844998949207,0.0074309999999999992,0.0067929999999999996,24846336,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,7,0,1,6,0.02427305899982457,0.020330999999999998,0.0037759999999999998,31014912,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,7,1,0,6,0.037148759001865983,0.018425,0.018498999999999998,31211520,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,7,0,0,22,0.12994890900154132,0.10980799999999999,0.019887999999999999,57954304,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,7,1,1,22,0.1120945419970667,0.091641,0.020181999999999999,58347520,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,7,0,1,18,0.051023912001255667,0.042928999999999995,0.0078820000000000001,41029632,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,7,1,0,18,0.16840717500235769,0.11945099999999999,0.047812999999999994,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,7,0,0,10,0.1192638460015587,0.015805,0.10288,30801920,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,7,1,1,10,0.029245633002574323,0.024777999999999998,0.0041479999999999998,30674944,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,7,0,0,9,0.022292417997960001,0.014447999999999999,0.0076469999999999993,30674944,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,7,1,1,9,0.020410172000993043,0.016122000000000001,0.0040549999999999996,30470144,NA,NA,NA,NA,NA,NA,NA,NA,147280,39898,2049,512,02ee45f00f5fa967779eb017bd9c1965526161af8ee6a0f23a31a68b3dbbac77
0,7,0,0,15,0.026568845001747832,0.014924,0.011455999999999999,32411648,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,7,1,1,15,0.025678311998490244,0.015573999999999999,0.007866999999999999,32030720,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,7,0,0,11,0.021685802999854786,0.016982000000000001,0.0043200000000000001,30658560,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,7,1,1,11,0.027525086003151955,0.015519999999999999,0.01183,30715904,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3
0,7,0,1,14,0.028586159998667426,0.024306999999999999,0.0040749999999999996,32227328,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,7,1,0,14,0.025135110998235177,0.017707999999999998,0.0071979999999999995,32161792,NA,NA,NA,NA,NA,NA,NA,NA,247896,280189,4101,1,cf0f1cc1e290dce65809b3140c6f2dc9062a9f452120988a3a869e7faab69134
0,7,0,1,20,0.19521361099759815,0.123708,0.071243000000000001,60182528,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
0,7,1,0,20,0.13158362600006512,0.10345199999999999,0.027854999999999998,60354560,NA,NA,NA,NA,NA,NA,NA,NA,1746680,711531,19202,64,e4041ce2b5b6df572ca4d0ca66e6006ad368116646e82963f7e9550b84ab78ca
0,7,0,1,4,0.031438196001545293,0.023109999999999999,0.0081929999999999989,28786688,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
0,7,1,0,4,0.030149877002259018,0.025555999999999999,0.0043379999999999998,29057024,NA,NA,NA,NA,NA,NA,NA,NA,163920,51085,1029,1,3469c6c02ad818b9b840f744b74781f39d0d6d69319fb824d729f7875274b381
0,7,0,1,5,0.022365916996932356,0.01367,0.0085209999999999991,31006720,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
0,7,1,0,5,0.026529536997259129,0.016871000000000001,0.0087840000000000001,31145984,NA,NA,NA,NA,NA,NA,NA,NA,192736,51085,1029,1,98c15b8b4636441c6e839c68a3bed9dee3bd8ae062882739073db7b7ed7d66f3
0,7,0,1,0,0.0171689820017491,0.0064069999999999995,0.01061,24682496,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
0,7,1,0,0,0.014224698999896646,0.0093530000000000002,0.0046349999999999994,24739840,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
0,7,0,1,19,0.047804714999074349,0.0436,0.0040439999999999999,41127936,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,7,1,0,19,0.047443322000617627,0.043215999999999997,0.0039789999999999999,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,7,0,0,1,0.013597389999631559,0.0089249999999999989,0.0044759999999999999,24690688,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
0,7,1,1,1,0.015141962001507636,0.0074700000000000001,0.0075209999999999999,24784896,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585
0,7,0,1,13,0.024363652999454644,0.024171999999999999,0,32161792,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
0,7,1,0,13,0.02586247300132527,0.013165999999999999,0.012464999999999999,32358400,NA,NA,NA,NA,NA,NA,NA,NA,313536,280189,4101,1,5a04cd3dab823e43a4d317f4a27057eec5b1fcaecf9843229a14a897b95f1f29
0,7,0,1,23,0.12709142099993187,0.11462499999999999,0.012263999999999999,58298368,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,7,1,0,23,0.13079172800280503,0.090450000000000003,0.040129999999999999,58478592,NA,NA,NA,NA,NA,NA,NA,NA,1433848,711531,19202,64,7fe8e0e1367c4dc75afe736c0ee35e3a3755c0152301f3880ce2412132a22623
0,7,0,0,7,0.02158981100001256,0.017125999999999999,0.0042810000000000001,31604736,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,7,1,1,7,0.021602986002108082,0.012768,0.0086389999999999991,31465472,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,7,0,0,2,0.01443795399973169,0.014291999999999999,0,24936448,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,7,1,1,2,0.013670793003257131,0.006718,0.006757,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,7,0,1,16,0.058346206998976413,0.05391,0.004182,43065344,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,7,1,0,16,0.060014201000740286,0.048297,0.011521999999999999,43134976,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,7,0,0,21,0.11250294999990729,0.096175999999999998,0.016101999999999998,60420096,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
0,7,1,1,21,0.11864065699774073,0.094132999999999994,0.024215,60440576,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa
0,8,0,0,19,0.049570519000553759,0.041285999999999996,0.0081169999999999992,41160704,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,8,1,1,19,0.048493521000636974,0.033514999999999996,0.014782,41050112,NA,NA,NA,NA,NA,NA,NA,NA,742032,235398,3329,64,ef3fe9f327a6ee2b8ff8e0c5cce4ce61f805f0660ce139a533f5137453c188bc
0,8,0,0,16,0.061656474001210881,0.061446999999999995,0,43126784,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,8,1,1,16,0.061783778000972234,0.050663,0.010900999999999999,42733568,NA,NA,NA,NA,NA,NA,NA,NA,1082000,235398,3329,64,0a2640f1e20aa1aa539adbeb18cdf2a1ebe47a1dc573029aa0c35ed433364c04
0,8,0,1,7,0.025292237998655764,0.017728000000000001,0.0073439999999999998,31514624,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,8,1,0,7,0.022922496998944553,0.011368,0.011405,31481856,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c
0,8,0,0,2,0.01443300200116937,0.014272999999999999,0,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,8,1,1,2,0.014034789001016179,0.013854999999999999,0,24801280,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,8210b4f6eac12a20575e673437437e82cfff653da437ea17992a3aed56a99207
0,8,0,0,0,0.013982012002088595,0.0093130000000000001,0.0045209999999999998,24870912,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
0,8,1,1,0,0.013925698000093689,0.0069239999999999996,0.0068589999999999996,24805376,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a
