workload,pair,mode,elapsed_ns,cpu_seconds,user_seconds,system_seconds,rss_kib,output_bytes,output_sha256,instructions:u,cycles:u,task-clock:u,minor_faults,major_faults
functions,17,reference,53078585,0.05049,0.040386,0.010104,121940,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371585.0,133187626.0,44.67,982,0
functions,17,direct,45959925,0.045372,0.039493,0.005879,124524,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333397637.0,125255178.0,45.09,990,0
functions,18,reference,44928846,0.044427,0.0404,0.004027,122224,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371374.0,128150440.0,43.99,976,0
functions,18,direct,43580367,0.04296,0.034981,0.007979,124288,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408067.0,131466072.0,44.1,537,0
functions,19,direct,44707232,0.044062,0.037056,0.007006,124348,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408087.0,126055339.0,42.14,991,0
functions,19,reference,45837889,0.045277,0.034519,0.010758,121948,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371614.0,131364682.0,43.9,984,0
functions,20,reference,47760904,0.047132,0.041142,0.00599,121848,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371076.0,134950958.0,44.64,981,0
functions,20,direct,46133911,0.045322999999999995,0.035456999999999995,0.009866,124064,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333397153.0,127258104.0,45.31,984,0
functions,21,reference,54695434,0.053873,0.041025,0.012848,122340,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371615.0,127436950.0,43.72,986,0
functions,21,direct,42305843,0.0416,0.034677,0.0069229999999999995,123940,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407837.0,130166477.0,41.39,985,0
functions,22,reference,44234194,0.043698,0.034801,0.008897,122328,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371749.0,127787546.0,41.83,538,0
functions,22,direct,43225345,0.042506999999999996,0.036605,0.005902,124404,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408053.0,127948928.0,43.01,537,0
functions,23,reference,50396989,0.049718,0.045739999999999996,0.003978,122260,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371931.0,133542216.0,46.57,987,0
functions,23,direct,48192909,0.047347999999999994,0.038474999999999995,0.008872999999999999,124360,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408124.0,128473476.0,48.89,984,0
functions,24,reference,48706718,0.048131,0.038119,0.010012,122244,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371774.0,131191338.0,48.08,536,0
functions,24,direct,49175752,0.04849,0.040638,0.007852,124052,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407809.0,129539830.0,47.3,983,0
functions,25,reference,50039414,0.049319999999999996,0.04144,0.00788,122404,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371813.0,135173122.0,48.95,1008,0
functions,25,direct,49704884,0.049138,0.038342,0.010796,123892,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407483.0,131854782.0,49.28,983,0
functions,26,direct,53012778,0.052336999999999995,0.046405999999999996,0.005931,124416,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407509.0,131997538.0,49.42,541,0
functions,26,reference,50861502,0.050269,0.04439,0.005879,122244,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371675.0,125753229.0,49.11,537,0
functions,27,direct,49393294,0.048741999999999994,0.041790999999999995,0.006951,124536,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407397.0,125378349.0,47.05,541,0
functions,27,reference,50500108,0.049887,0.039915,0.009972,122152,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371923.0,128573903.0,48.7,975,0
functions,28,reference,49749603,0.049171999999999993,0.040167999999999995,0.009004,121856,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337369530.0,128318906.0,47.82,980,0
functions,28,direct,48425920,0.047869,0.040901,0.006967999999999999,123920,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333405744.0,127118851.0,46.98,982,0
functions,29,direct,51315483,0.050740999999999994,0.047775,0.002966,124516,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408060.0,128909843.0,49.72,991,0
functions,29,reference,50362650,0.04962899999999999,0.037739999999999996,0.011889,122192,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371284.0,129357266.0,49.85,987,0
functions,30,direct,53985846,0.053156999999999996,0.041152999999999995,0.012003999999999999,124160,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408061.0,128372553.0,48.51,987,0
functions,30,reference,46306473,0.045746999999999996,0.037799,0.007948,122340,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371810.0,130885467.0,45.05,541,0
functions,31,direct,43960667,0.043379,0.039431,0.003948,124300,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407882.0,128452314.0,43.96,981,0
functions,31,reference,45373328,0.044298,0.036259,0.008039,122364,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337372089.0,159475247.0,53.17,533,0
functions,32,direct,44341806,0.043736,0.036786,0.00695,124408,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407578.0,126324682.0,43.19,535,0
functions,32,reference,44300199,0.043805,0.036862,0.0069429999999999995,122248,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371601.0,127851623.0,42.57,972,0
functions,33,direct,43028750,0.042546,0.035636,0.0069099999999999995,124376,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408060.0,129903334.0,44.21,985,0
functions,33,reference,44778797,0.044143,0.035108,0.009035,121964,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371094.0,129511417.0,42.46,983,0
functions,34,reference,45913114,0.045271,0.038394,0.006876999999999999,122076,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337372055.0,132424417.0,43.93,984,0
functions,34,direct,52342286,0.051491999999999996,0.042442999999999995,0.009049,124652,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407791.0,136300841.0,47.26,543,0
functions,35,reference,41986622,0.041345999999999994,0.034466,0.00688,122316,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371154.0,127596883.0,41.46,536,0
functions,35,direct,42990993,0.042379999999999994,0.034534999999999996,0.007845,124320,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333397676.0,126684555.0,41.45,987,0
functions,36,direct,44449988,0.043914999999999996,0.037934999999999997,0.00598,124152,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408110.0,124400294.0,40.46,987,0
functions,36,reference,43907589,0.043432,0.037503,0.005928999999999999,122268,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337361338.0,130480156.0,42.47,991,0
functions,37,direct,53550721,0.052878,0.044898,0.00798,124248,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408132.0,125145317.0,41.19,986,0
functions,37,reference,45985086,0.045248,0.037219999999999996,0.008028,122340,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337372053.0,129366874.0,44.43,537,0
functions,38,direct,44388151,0.04385699999999999,0.032889999999999996,0.010967,124012,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408134.0,131998651.0,45.26,985,0
functions,38,reference,46631602,0.046005,0.040145,0.00586,122488,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371339.0,127483122.0,42.4,987,0
functions,39,reference,43092676,0.04260799999999999,0.034681,0.007927,121980,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337369065.0,127396262.0,42.39,1009,0
functions,39,direct,45496827,0.044877,0.036911,0.007965999999999999,124520,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408288.0,130716016.0,43.92,988,0
functions,40,direct,45804205,0.045174,0.040152,0.0050219999999999996,124388,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408060.0,151655914.0,50.58,989,0
functions,40,reference,45050999,0.044475999999999995,0.038426999999999996,0.006049,122228,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371537.0,128790477.0,45.85,989,0
functions,41,reference,45154754,0.044565,0.039617,0.004948,122276,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337372054.0,132095747.0,45.22,973,0
functions,41,direct,44138100,0.043622999999999995,0.037712999999999997,0.0059099999999999995,124072,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407686.0,127344502.0,43.28,982,0
functions,42,reference,44476786,0.043945,0.036994,0.006951,122200,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371446.0,127871720.0,42.38,987,0
functions,42,direct,43668956,0.043077,0.038077,0.005,124220,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408032.0,128664842.0,43.29,988,0
functions,43,reference,44167132,0.043727,0.033796,0.009930999999999999,122412,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337397460.0,176926332.0,58.07,540,0
functions,43,direct,43104687,0.04264,0.033764999999999996,0.008875,124412,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408031.0,124485761.0,41.63,540,0
functions,44,direct,43447660,0.042926,0.034183,0.008742999999999999,124276,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408019.0,127339946.0,42.97,992,0
functions,44,reference,44360640,0.043830999999999995,0.036869,0.0069619999999999994,121960,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371566.0,127819988.0,42.47,984,0
functions,45,direct,42767535,0.042316,0.036277,0.006039,124220,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407769.0,126678694.0,41.71,988,0
functions,45,reference,53644577,0.053075,0.045080999999999996,0.007994,122412,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371890.0,136087540.0,43.9,988,0
functions,46,reference,45831113,0.045307,0.039441,0.005866,122288,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371903.0,132615519.0,45.48,982,0
functions,46,direct,46264044,0.045684999999999996,0.040726,0.004959,124216,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333407737.0,133608828.0,45.84,1020,0
functions,47,direct,44830544,0.044293,0.04036,0.003933,124352,1296576,613493185fe766c597769b4ca31c547eea480747cf91b60eca7c2e4e3cb1d12d,333408033.0,129881296.0,44.1,544,0
functions,47,reference,45853765,0.045350999999999995,0.037461999999999995,0.007889,122268,1296576,f1ce45339cf50b5fe237f26e58b61bc07d89f0669af62cce5425a12ee62fb2fc,337371814.0,129417976.0,43.28,990,0
diamonds,-2,reference,20163285,0.019662,0.015756,0.0039059999999999997,77136,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736880.0,55086155.0,20.43,964,0
diamonds,-2,direct,24370383,0.023825,0.015902,0.007923,79148,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856041.0,52862686.0,18.56,967,0
diamonds,-1,direct,20553402,0.020017,0.014046,0.005971,79152,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855607.0,55251833.0,18.32,965,0
diamonds,-1,reference,20366115,0.019805999999999997,0.014842,0.004964,77448,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737099.0,55574814.0,20.07,517,0
diamonds,0,reference,20745542,0.020267999999999998,0.014178999999999999,0.006089,77116,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736161.0,52808952.0,19.0,517,0
diamonds,0,direct,21369069,0.020945,0.013951999999999999,0.006993,79028,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855652.0,53008557.0,19.31,962,0
diamonds,1,direct,20076363,0.019575,0.015479,0.004096,79200,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855820.0,53275490.0,19.62,511,0
diamonds,1,reference,20100174,0.019731,0.016607999999999998,0.003123,77140,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736535.0,52545640.0,18.76,961,0
diamonds,2,direct,19912866,0.019518999999999998,0.014419,0.0050999999999999995,79228,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856063.0,52916204.0,18.99,510,0
diamonds,2,reference,20789762,0.020359,0.014251999999999999,0.006107,77196,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736478.0,53694144.0,18.88,960,0
diamonds,3,reference,20029885,0.019622999999999998,0.015726999999999998,0.0038959999999999997,77296,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737100.0,53007952.0,18.95,962,0
diamonds,3,direct,20251375,0.019743,0.017661,0.002082,78880,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856131.0,52877343.0,19.3,960,0
diamonds,4,direct,20503382,0.019991,0.016982999999999998,0.003008,79132,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855686.0,52478215.0,18.53,966,0
diamonds,4,reference,20455168,0.020031,0.017023,0.003008,77080,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736987.0,53245105.0,19.25,513,0
diamonds,5,reference,19301663,0.018817,0.012863999999999999,0.005953,77136,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736613.0,53522174.0,19.7,511,0
diamonds,5,direct,20500540,0.019981,0.013979,0.0060019999999999995,78952,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855825.0,52094332.0,18.83,998,0
diamonds,6,direct,21819065,0.021384,0.016506,0.0048779999999999995,79192,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856155.0,52792662.0,19.89,515,0
diamonds,6,reference,27340459,0.026584999999999998,0.019717,0.006868,77432,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736674.0,53038744.0,20.63,517,0
diamonds,7,reference,19022468,0.018652,0.013746,0.004906,77116,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736862.0,51472582.0,18.4,516,0
diamonds,7,direct,20887573,0.020402,0.016339,0.004063,79212,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855400.0,52837841.0,18.78,517,0
diamonds,8,reference,19990947,0.019601,0.016506,0.0030949999999999997,77108,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736968.0,53925472.0,19.82,962,0
diamonds,8,direct,19579164,0.019191,0.013118999999999999,0.006072,79064,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855806.0,51880487.0,18.68,966,0
diamonds,9,direct,19906846,0.01951,0.015614999999999999,0.003895,79320,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856277.0,51765896.0,18.54,964,0
diamonds,9,reference,21162088,0.020671,0.017713,0.0029579999999999997,76780,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736470.0,53238748.0,18.81,956,0
diamonds,10,reference,19950826,0.019531,0.015636999999999998,0.003894,76792,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736746.0,52995470.0,19.55,959,0
diamonds,10,direct,19587950,0.019159,0.017141,0.002018,79292,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855871.0,51314260.0,18.21,511,0
diamonds,11,direct,19564288,0.019125999999999997,0.012105999999999999,0.007019999999999999,79252,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856179.0,52012689.0,18.64,518,0
diamonds,11,reference,20435304,0.01999,0.014019,0.005971,77300,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736759.0,52498967.0,19.01,963,0
diamonds,12,direct,19333819,0.018937,0.013956,0.004981,79152,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856147.0,51046560.0,18.5,960,0
diamonds,12,reference,20766195,0.020376,0.016309999999999998,0.004066,77092,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736861.0,54732650.0,20.11,958,0
diamonds,13,reference,21590337,0.021064999999999997,0.016094999999999998,0.00497,77152,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736753.0,72802405.0,26.9,513,0
diamonds,13,direct,21121164,0.020546000000000002,0.016645,0.003901,79036,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856061.0,52341656.0,20.07,961,0
diamonds,14,reference,20270228,0.019797,0.016853,0.002944,77016,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736993.0,54271470.0,20.54,964,0
diamonds,14,direct,20303325,0.019944,0.015969,0.003975,78916,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856197.0,51894448.0,19.43,953,0
diamonds,15,direct,20716050,0.020229999999999998,0.013177,0.007052999999999999,79084,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856035.0,52387726.0,19.48,964,0
diamonds,15,reference,20074853,0.019683,0.014771999999999999,0.004911,76760,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737252.0,52600741.0,19.8,954,0
diamonds,16,direct,19508794,0.0191,0.016085,0.003015,79112,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855854.0,51705916.0,18.98,515,0
diamonds,16,reference,19492023,0.019097999999999997,0.016076999999999998,0.003021,77484,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736796.0,51566203.0,18.41,514,0
diamonds,17,reference,24715544,0.024095,0.015456,0.008638999999999999,76756,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736825.0,51923990.0,18.72,966,0
diamonds,17,direct,19295865,0.018904999999999998,0.013935,0.00497,79108,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855924.0,53132162.0,18.3,964,0
diamonds,18,reference,19493706,0.01908,0.016226,0.0028539999999999998,76828,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736463.0,51359773.0,17.6,961,0
diamonds,18,direct,19674185,0.018979,0.014258999999999999,0.004719999999999999,79208,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856284.0,51720878.0,18.17,514,0
diamonds,19,direct,20863784,0.020373,0.013576,0.006797,79228,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855691.0,53750523.0,18.48,962,0
diamonds,19,reference,29563286,0.028761000000000002,0.019872,0.008889,77220,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736831.0,53362046.0,19.34,963,0
diamonds,20,reference,148203838,0.017334,0.012546999999999999,0.004787,76768,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736875.0,53579354.0,16.55,957,0
diamonds,20,direct,22154880,0.021593,0.013753999999999999,0.007839,78904,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856040.0,52111532.0,16.7,957,0
diamonds,21,reference,29039888,0.028155,0.019454,0.008701,77204,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736890.0,55370493.0,16.48,516,0
diamonds,21,direct,24712344,0.024059999999999998,0.013516,0.010544,79192,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855763.0,56171822.0,16.25,515,0
diamonds,22,reference,30083904,0.028974,0.01899,0.009984,76924,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736433.0,55295474.0,16.53,961,0
diamonds,22,direct,21042682,0.020666999999999998,0.015743,0.0049239999999999996,78988,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855903.0,53735321.0,16.2,964,0
diamonds,23,reference,42202660,0.016304,0.012548,0.003756,76808,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736872.0,54672659.0,16.14,958,0
diamonds,23,direct,25467292,0.024255,0.016197,0.008058,79068,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856050.0,53978019.0,16.42,964,0
diamonds,24,reference,66365556,0.026008,0.018328,0.007679999999999999,77024,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736936.0,52792841.0,15.57,963,0
diamonds,24,direct,29747964,0.02911,0.020132,0.008978,79376,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855878.0,53150047.0,16.39,965,0
diamonds,25,reference,98879712,0.017460999999999997,0.0124,0.0050609999999999995,76960,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736585.0,52787753.0,15.34,962,0
diamonds,25,direct,20170571,0.019603,0.012381999999999999,0.007221,79064,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856046.0,53454370.0,18.02,965,0
diamonds,26,direct,57708392,0.017668,0.013803999999999999,0.003864,79132,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856055.0,54045016.0,15.62,966,0
diamonds,26,reference,30902612,0.030112,0.019084999999999998,0.011027,77212,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736987.0,53747605.0,16.52,510,0
diamonds,27,direct,29726600,0.028874999999999998,0.020957999999999997,0.007917,78728,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855981.0,55030972.0,16.23,958,0
diamonds,27,reference,36839272,0.016207,0.012155,0.004052,77132,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736410.0,52690115.0,16.27,510,0
diamonds,28,reference,18341683,0.017804,0.01188,0.005924,76940,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736694.0,56216385.0,16.31,963,0
diamonds,28,direct,17017258,0.016576,0.012667999999999999,0.003908,79296,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855394.0,54497671.0,15.4,510,0
diamonds,29,direct,17446956,0.016979,0.012036,0.0049429999999999995,78848,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855814.0,53844413.0,15.6,959,0
diamonds,29,reference,17224642,0.01681,0.011904,0.004906,77020,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736476.0,53815682.0,15.14,966,0
diamonds,30,direct,16849692,0.016434999999999998,0.013361,0.003074,79076,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136856112.0,56206812.0,16.39,997,0
diamonds,30,reference,16879836,0.016562,0.011732999999999999,0.004829,77316,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737106.0,55427899.0,15.94,964,0
diamonds,31,direct,16543394,0.016137,0.010461999999999999,0.0056749999999999995,78892,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855348.0,54900208.0,15.69,982,0
diamonds,31,reference,16635253,0.016222999999999998,0.011132999999999999,0.00509,77004,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736829.0,55274446.0,15.93,963,0
diamonds,32,direct,16587256,0.016246999999999998,0.014209,0.002038,79108,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855550.0,54761241.0,16.11,515,0
diamonds,32,reference,22813458,0.022262999999999998,0.017214999999999998,0.0050479999999999995,77100,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736971.0,55662647.0,16.2,518,0
diamonds,33,direct,17428758,0.016958,0.012955,0.004003,79180,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855812.0,54587198.0,16.19,967,0
diamonds,33,reference,17383906,0.016952,0.012986,0.003966,76796,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137736509.0,54679581.0,15.36,959,0
diamonds,34,reference,17394808,0.017019,0.012044,0.004974999999999999,76772,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,137737029.0,54495294.0,15.51,959,0
diamonds,34,direct,16790127,0.016264,0.014235,0.002029,79232,154624,c8797e908f42eda20f4c99d9832de7b9d8bc4fbea1fbf510540ff3929928ae55,136855846.0,54611296.0,15.9,514,0
