round,pair,order,variant,job,wall_seconds,user_seconds,system_seconds,peak_rss_bytes,cycles,instructions,branches,branch_misses,cache_references,cache_misses,arena_calls,arena_bytes,output_bytes,source_bytes,source_lines,source_functions,output_sha256,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches
0,0,0,1,1,0.019469130998913897,0.0078379999999999995,0.011443999999999999,24408064,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,3621,0,2,1
0,0,1,0,1,0.01685139399705804,0.016701000000000001,0,24350720,NA,NA,NA,NA,NA,NA,NA,NA,2056,133,5,1,6b21b079ef6f8f7f055926600e53b906dd7be041e021dd2791b7aa8c55e24585,3624,0,2,0
0,0,0,1,11,0.024268582001241157,0.024093999999999997,0,30441472,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3,5050,0,2,2
0,0,1,0,11,0.023791421001078561,0.0047829999999999999,0.018876,30154752,NA,NA,NA,NA,NA,NA,NA,NA,106320,39898,2049,512,7b8f1ead52d1f75ea51a9518f4611f96b3105a83b8e9ff16958705114f2a13b3,5042,0,2,0
0,0,0,0,21,0.16720503999749781,0.131298,0.035531,60084224,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa,12176,0,2,2
0,0,1,1,21,0.1573771269977442,0.12950999999999999,0.027601999999999998,60424192,NA,NA,NA,NA,NA,NA,NA,NA,2209528,711531,19202,64,955dcf7525f03629d689feea1585905e0b8700805efb32f241197b1ebcb41ffa,12198,0,2,3
0,0,0,0,6,0.031215046001307201,0.018678999999999998,0.012353999999999999,30810112,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c,5175,0,2,0
0,0,1,1,6,0.038943403000303078,0.023036999999999998,0.015751999999999999,30535680,NA,NA,NA,NA,NA,NA,NA,NA,126024,51085,1029,1,d6479df97612ac41a8966333a6ef58076a32dad29a20f6bc64e0a5b65673088c,5164,0,2,0
0,0,0,1,0,0.017864117999124574,0.013176999999999999,0.0044819999999999999,24514560,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3647,0,2,1
0,0,1,0,0,0.017651332000241382,0.017447999999999998,0,24440832,NA,NA,NA,NA,NA,NA,NA,NA,2008,133,5,1,a8c1633e798ef980493443e67e6fdb6eada42f775edf7051d304d09c3ddadf5a,3651,0,2,0
